Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
75.819999694824, 0.19595915079117, 0.07592038065195,0.90446615219116, 0.37078943848610 
75.879997253418, 0.19536040723324, 0.07746113091707,0.90252822637558, 0.37548193335533 
75.940002441406, 0.19475246965885, 0.07899506390094,0.90056580305099, 0.38016331195831 
76.000000000000, 0.19413539767265, 0.08052223175764,0.89857923984528, 0.38483318686485 
76.059997558594, 0.19350931048393, 0.08204254508018,0.89656847715378, 0.38949188590050 
76.120002746582, 0.19287422299385, 0.08355594426393,0.89453369379044, 0.39413887262344 
76.180000305176, 0.19223022460938, 0.08506251871585,0.89247500896454, 0.39877408742905 
76.239997863770, 0.19157737493515, 0.08656206727027,0.89039218425751, 0.40339767932892 
76.300003051758, 0.19091574847698, 0.08805461972951,0.88828551769257, 0.40800943970680 
76.360000610352, 0.19024543464184, 0.08954018354415,0.88615512847900, 0.41260901093483 
76.419998168945, 0.18956643342972, 0.09101869165897,0.88400101661682, 0.41719666123390 
76.480003356934, 0.18887889385223, 0.09249012917280,0.88182324171066, 0.42177185416222 
76.540000915527, 0.18818280100822, 0.09395446628332,0.87962186336517, 0.42633494734764 
76.599998474121, 0.18747825920582, 0.09541165828704,0.87739700078964, 0.43088531494141 
76.660003662109, 0.18676535785198, 0.09686165302991,0.87514877319336, 0.43542310595512 
76.720001220703, 0.18604414165020, 0.09830443561077,0.87287712097168, 0.43994843959808 
76.779998779297, 0.18531467020512, 0.09973999857902,0.87058216333389, 0.44446089863777 
76.839996337891, 0.18457701802254, 0.10116830468178,0.86826407909393, 0.44896045327187 
76.900001525879, 0.18383124470711, 0.10258926451206,0.86592280864716, 0.45344689488411 
76.959999084473, 0.18307740986347, 0.10400291532278,0.86355853080750, 0.45792040228844 
77.019996643066, 0.18231561779976, 0.10540921986103,0.86117124557495, 0.46238061785698 
77.080001831055, 0.18154589831829, 0.10680815577507,0.85876107215881, 0.46682739257812 
77.139999389648, 0.18076831102371, 0.10819969326258,0.85632812976837, 0.47126114368439 
77.199996948242, 0.17998296022415, 0.10958378762007,0.85387235879898, 0.47568076848984 
77.260002136230, 0.17918987572193, 0.11096037179232,0.85139399766922, 0.48008707165718 
77.319999694824, 0.17838914692402, 0.11232947558165,0.84889298677444, 0.48447948694229 
77.379997253418, 0.17758081853390, 0.11369111388922,0.84636950492859, 0.48885816335678 
77.440002441406, 0.17676496505737, 0.11504521220922,0.84382367134094, 0.49322274327278 
77.500000000000, 0.17594164609909, 0.11639171093702,0.84125542640686, 0.49757331609726 
77.559997558594, 0.17511095106602, 0.11773064732552,0.83866488933563, 0.50190955400467 
77.620002746582, 0.17427290976048, 0.11906197667122,0.83605223894119, 0.50623178482056 
77.680000305176, 0.17342761158943, 0.12038565427065,0.83341741561890, 0.51053947210312 
77.739997863770, 0.17257510125637, 0.12170170247555,0.83076065778732, 0.51483255624771 
77.800003051758, 0.17171546816826, 0.12301006168127,0.82808190584183, 0.51911121606827 
77.860000610352, 0.17084877192974, 0.12431070953608,0.82538133859634, 0.52337509393692 
