Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
74.559997558594,-0.12342070043087,	-0.13542267680168,-0.57177221775055   ,-0.7996154427528	
74.620002746582,-0.12184609472752,	-0.13678738474846,-0.56521034240723   ,-0.8042760491371	
74.680000305176,-0.12025957554579,	-0.13813418149948,-0.55861079692841   ,-0.8088818192482	
74.739997863770,-0.11866139620543,	-0.13946305215359,-0.55197393894196   ,-0.8134328126907	
74.800003051758,-0.11705173552036,	-0.14077390730381,-0.54530066251755   ,-0.8179282546043	
74.860000610352,-0.11543081700802,	-0.14206658303738,-0.53859078884125   ,-0.8223686218261	
74.919998168945,-0.11379875987768,	-0.14334113895893,-0.53184574842453   ,-0.8267527818679	
74.980003356934,-0.11215582489967,	-0.14459745585918,-0.52506488561630   ,-0.8310813307762	
75.040000915527,-0.11050224304199,	-0.14583535492420,-0.51824945211411   ,-0.8353531360626	
75.099998474121,-0.10883808881044,	-0.14705495536327,-0.51139986515045   ,-0.8395683169364	
75.160003662109,-0.10716362297535,	-0.14825607836246,-0.50451612472534   ,-0.8437266945838	
75.220001220703,-0.10547907650471,	-0.14943866431713,-0.49759900569916   ,-0.8478279709816	
75.279998779297,-0.10378460586071,	-0.15060265362263,-0.49064898490906   ,-0.8518719673156	
75.339996337891,-0.10208039730787,	-0.15174806118011,-0.48366671800613   ,-0.8558579683303	
75.400001525879,-0.10036662966013,	-0.15287470817566,-0.47665247321129   ,-0.8597861528396	
75.459999084473,-0.098643541336060,	-0.15398262441158,-0.46960657835007   ,-0.8636563420295	
75.519996643066,-0.096911355853081,	-0.15507175028324,-0.46252989768982   ,-0.8674679398536	
75.580001831055,-0.095170132815838,	-0.15614202618599,-0.45542252063751   ,-0.8712210655212	
75.639999389648,-0.093420244753361,	-0.15719330310822,-0.44828516244888   ,-0.8749153614044	
75.699996948242,-0.091661751270294,	-0.15822571516037,-0.44111829996109   ,-0.8785504102706	
75.760002136230,-0.089894920587540,	-0.15923905372620,-0.43392241001129   ,-0.8821260929107	
75.819999694824,-0.088119901716709,	-0.16023337841034,-0.42669779062271   ,-0.8856424689292	
75.879997253418,-0.086336940526962,	-0.16120859980583,-0.41944518685341   ,-0.8890990018844	
75.940002441406,-0.084546193480492,	-0.16216468811035,-0.41216525435448   ,-0.8924953341484	
76.000000000000,-0.082747906446457,	-0.16310159862041,-0.40485772490501   ,-0.8958317041397	
76.059997558594,-0.080942183732986,	-0.16401931643486,-0.39752411842346   ,-0.8991074562072	
76.120002746582,-0.079129293560982,	-0.16491775214672,-0.39016425609589   ,-0.9023228287696	
76.180000305176,-0.077309355139732,	-0.16579693555832,-0.38277891278267   ,-0.9054772853851	
76.239997863770,-0.075482703745365,	-0.16665679216385,-0.37536841630936   ,-0.9085708260536	
